a	661
e	451
agus	347
an	314
is	259
air	224
iad	222
s	189
na	182
thuirt	128
tha	119
dh	103
do	94
bha	87
ach	83
sa	81
gu	78
ag	67
gun	66
nach	66
ris	62
riutha	61
ri	60
iosa	55
nuair	52
oir	51
am	50
sin	49
so	49
duine	48
i	48
mach	47
dha	47
fhein	45
as	45
radh	45
thainig	43
sam	43
bith	43
sibh	41
mar	40
eil	39
leis	39
ann	39
mi	39
cha	39
stigh	38
le	38
ga	38
ni	34
thug	32
bho	32
chaidh	31
dheisciopuil	30
robh	30
chan	30
nan	29
ma	29
co	29
uile	29
dhe	28
aig	28
orra	28
de	28
cur	27
ionnsuidh	26
gum	26
eile	26
dol	25
moran	25
falbh	25
san	24
dhaibh	24
esan	23
chuir	23
bheil	22
ghabh	22
urrainn	22
cuid	22
thu	22
no	21
mo	21
ciod	20
b	20
rithist	20
eoin	18
freagairt	18
iadsan	17
mun	17
bhith	17
thoisich	17
anns	17
sinn	17
fear	16
mu	16
chunnaic	16
neach	16
dheth	16
bheir	16
dhut	16
math	15
uair	15
rioghachd	15
suas	14
dhol	14
ribh	14
gus	14
nam	14
rinn	13
se	13
dhan	13
eagal	13
fheadhainn	13
aill	13
tighinn	13
don	13
aon	13
carson	12
dianamh	12
latha	12
aca	12
da	12
gur	12
huile	12
taobh	12
athair	12
agaibh	12
dhaoine	12
mise	12
tighearna	11
mac	11
cuairt	11
nithean	11
tigh	11
sgriobhaich	11
mhathair	11
faicinn	11
thoirt	11
fhreagair	11
fharraid	11
son	10
aghaidh	10
maille	10
biodh	10
dhiag	10
measg	10
thig	10
mhaighistir	10
nighean	10
ur	10
dia	10
phairisich	9
comhla	9
rinneadh	9
los	9
peadar	9
sluagh	9
chuala	9
aige	9
deigh	9
chionn	9
mhuir	9
talamh	9
dhuibh	9
den	9
tsluaigh	9
laimh	9
lamhan	9
dhiu	9
thigh	8
dhianamh	8
amharc	8
ciamar	8
cluinntinn	8
leth	8
thuit	8
aran	8
ierusalem	8
their	8
bithidh	8
spiorad	8
bhata	8
eirich	8
dubhfhacal	8
bhon	8
bi	8
ioghnadh	8
bhean	8
dian	8
leo	8
cantuinn	8
teine	8
gabhail	7
seall	7
ith	7
lamh	7
thun	7
lean	7
sluaigh	7
chor	7
neoghlan	7
theagasg	7
thilgeadh	7
deomhan	7
cheile	7
gam	7
teagasg	7
far	7
facal	7
fo	7
d	7
labhair	7
agad	7
dhuine	7
nis	7
fhalbh	7
aite	7
rathad	7
herod	7
gan	7
elias	7
neamh	7
mhua	7
dhi	6
cridhe	6
lethtaobh	6
mhor	6
spioraid	6
ghairm	6
ainm	6
seasamh	6
suidhe	6
iarraidh	6
chur	6
toradh	6
bu	6
thugaibh	6
mua	6
gabh	6
fhathast	6
fad	6
ruith	6
innis	6
fhaicinn	6
criochan	6
leig	6
dad	6
tsluagh	6
tuigsinn	6
rithe	6
breith	6
fios	6
iarr	6
chiad	6
fhuair	6
thog	6
gach	6
mhac	6
sabaid	5
fiach	5
slan	5
chuireadh	5
bata	5
sios	5
