och	713
skall	315
du	226
till	222
av	206
på	191
i	163
en	157
att	148
med	143
som	135
det	132
de	125
den	118
för	107
göra	97
dem	96
jag	88
så	84
herren	76
han	71
dig	70
skola	70
ett	68
mose	68
har	61
vara	58
åt	54
guld	52
alla	50
hans	48
två	48
dess	47
aron	45
var	45
man	44
sade	42
israels	42
icke	41
är	40
detta	40
mig	39
men	38
vid	38
må	36
upp	36
andra	36
sig	33
honom	33
från	32
fram	32
när	31
deras	30
barn	30
söner	30
hade	29
såsom	29
herrens	28
sätta	28
då	27
ock	26
inför	25
alnar	25
ansikte	25
ty	24
folk	23
eder	23
hava	23
taga	22
folket	22
allt	22
altaret	22
garn	22
fotstycken	22
ena	21
efter	20
se	20
ur	20
koppar	20
båda	20
din	19
vad	19
under	19
mörkblått	19
tabernaklet	19
gå	18
fyra	18
ut	18
arbete	18
sina	18
berget	17
gud	17
in	17
vitt	17
om	17
sitt	17
femtio	17
uppenbarelsetältet	17
land	16
eller	16
där	16
dessa	16
sedan	16
akacieträ	16
ljusstaken	16
över	16
sidan	16
fem	16
släkte	16
bliva	15
sin	15
silver	15
bära	15
stycke	15
ned	15
vill	15
gjorde	15
ditt	14
något	14
sex	14
purpurrött	14
rosenrött	14
tillbehör	14
våderna	14
nu	14
framför	13
giva	13
mot	13
oss	13
rent	13
omkring	13
lägga	13
likaledes	13
bräder	13
tjugu	13
dina	12
skolen	12
mitt	12
därtill	12
aln	12
överdraga	12
runt	12
ringar	12
tre	12
tabernaklets	12
ingen	12
bland	11
dagar	11
gärd	11
halv	11
gör	11
våd	11
vart	11
heliga	11
kläder	11
helig	11
bjudit	11
min	11
samma	10
kan	10
komma	10
skulle	10
offra	10
dagen	10
sitta	10
nådastolen	10
därpå	10
bordet	10
tvinnat	10
tillhopa	10
öglor	10
hopfogade	10
stycket	10
hörn	10
hela	10
slags	10
söners	10
namn	10
satte	10
synd	9
själv	9
träda	9
svarade	9
tog	9
berg	9
talade	9
hjärta	9
efoden	9
stänger	9
varandra	9
vittnesbördets	9
göras	9
tältet	9
bräde	9
ingången	9
bringa	9
arons	9
helga	9
händer	9
lägret	9
försoning	9
ord	8
därefter	8
morgon	8
män	8
äro	8
fyrtio	8
bröstskölden	8
lång	8
bred	8
kanten	8
ytterst	8
bräderna	8
bliver	8
konstförfarna	8
fästa	8
helgedomen	8
egyptens	8
utföra	8
någon	7
utan	7
gudar	7
därav	7
barns	7
steg	7
guds	7
ögon	7
olja	7
smörjelseoljan	7
välluktande	7
ark	7
ringarna	7
arken	7
hålla	7
vilka	7
blivit	7
tio	7
stolpar	7
föra	7
hundra	7
efodens	7
väduren	7
rökelse	7
son	7
nåd	7
kommer	6
förjaga	6
låta	6
hand	6
förbund	6
få	6
kvar	6
israel	6
vi	6
blodet	6
sagt	6
tillbaka	6
sinai	6
gick	6
