ir	300
į	122
km	110
buvo	103
m	99
iš	84
nuo	83
tvenkinys	78
su	61
iki	46
yra	43
bei	43
taip	42
pat	41
kirsnos	41
d	40
aštriosios	35
jo	33
kaip	31
po	30
rusijos	30
o	29
tsrs	29
metu	27
savo	25
lietuvoje	24
ilgis	24
plotis	24
futbolo	24
jų	23
už	23
rajone	23
jos	22
prie	21
rugpjūčio	21
šiaurės	21
sudarytas	21
koplyčios	21
dėl	20
tsr	20
intakas	20
tvenkinio	20
trakų	20
ji	19
užtvenkus	19
lazdijų	19
mario	19
tačiau	18
kaimas	18
amerikos	18
žiočių	18
koplyčia	18
apie	17
vengrijos	17
kad	16
jis	16
gkčp	16
tai	16
upelį	16
vakarus	16
tapo	15
to	15
vėliau	15
kai	15
arba	15
tfsr	15
metais	14
krante	14
įsikūręs	14
muzikos	14
tarp	13
jog	13
amerikiečių	13
klubas	13
telkšo	13
a	13
jav	13
vokės	13
ar	12
kurie	12
metų	12
pagal	12
plyti	12
kt	12
daugiausia	12
elito	12
dirbami	12
laukai	12
varžybos	12
daug	11
kuris	11
gorbačiovas	11
ežeras	11
žemės	11
koplyčią	11
dar	10
balandžio	10
tskp	10
per	10
be	10
kur	10
g	10
alytaus	10
šalia	10
tiškevičių	10
vokėje	10
iškart	9
kitų	9
prieš	9
jelcinas	9
kartu	9
nors	9
ypač	9
kgb	9
maskvos	9
labai	9
aplinkui	9
miesto	9
priešsroviui	9
dūkiškių	9
i	9
europos	9
daugiau	9
vilniaus	9
turėjo	8
bet	8
dauguma	8
kurios	8
dalis	8
ją	8
gorbačiovo	8
paskelbė	8
nariai	8
rūmų	8
ant	8
šalies	8
rytus	8
įkurtas	8
debiutavo	8
vietą	8
dvaro	8
adamsas	8
metus	7
kurių	7
kino	7
nebuvo	7
sąjungos	7
dienų	7
dieną	7
generolas	7
turi	7
mieste	7
šiauriniame	7
baseinas	7
aktorė	7
divizione	7
visų	7
bevardį	7
ii	7
pasroviui	7
gali	7
