e	336
mö	285
18	257
a	223
65	191
in	189
u	189
bäldoti	160
lifayelas	160
äbinon	159
plu	158
bäldotü	158
km²	137
mens	128
patedik	128
äbinons	126
lifayels	126
me	96
pösods	96
jü	96
mans	96
läs	95
lemesed	95
san	87
binon	72
ädabinons	66
lödanef	64
lomanefs	64
famüls	64
bidädas	64
yels	64
äbinädons	64
äsoelöl	64
demü	64
bäldot	64
ädabinoms	64
voms	64
100	64
lödanefa	63
pösod	63
utanas	58
kela	41
24	37
25	37
45	37
64	36
44	35
kalifornän	35
rancho	35
no	34
v	32
ma	32
el	32
us	32
census	32
bureau	32
pöpinumamabür	32
lamerikänik	32
labon	32
sürfati	32
valodik	32
vat	32
timü	32
pöpinumam	32
yela	32
2000	32
älödons	32
lödanadensit	32
valodo	32
lödöps	32
äbinädon	32
vietans	32
blägans	32
lindiyans	32
siyopans	32
votik	32
bidäda	32
bala	32
latinans	32
valasotik	32
äfomons	32
de	32
ädabinöl	32
äkeninükons	32
cilis	32
lödöp	32
älödölis	32
matans	32
äkobolödöl	32
pädugons	32
fa	32
vom	32
nen	32
himatan	32
lomanefas	32
bal	32
zänedo	32
lomanef	32
famül	32
lödanas	32
ela	32
älabons	32
gen	32
pato	32
lomanefa	32
famüla	32
älaboms	32
lemesedi	32
leigodü	32
älifons	32
dis	32
pöfasoliad	32
1	31
pasifeananisulans	31
vomas	31
„per	31
capita	31
zao	31
famülas	31
lölik	31
keninükamü	31
zif	31
komot	31
tat	31
lamerikän	31
nüns	31
taledavik	31
topon	31
videtü	31
n	31
lunetü	31
län	22
0	14
32	14
15	14
rio	14
juan	14
4	12
5	12
dabinons	12
3	11
12	10
bernardino	10
14	9
63	9
riverside	9
us36	9
36	9
31	8
13	8
2	8
rolling	8
hills	8
23	7
poway	7
cordova	7
cucamonga	7
mirage	7
125	7
30	7
palos	7
verdes	7
los	7
angeles	7
santa	7
margarita	7
16	7
34	7
red	7
bluff	7
redondo	7
beach	7
redwood	7
city	7
us41	7
reedley	7
rialto	7
richmond	7
dell	7
vista	7
riverbank	7
rocklin	7
rohnert	7
park	7
estates	7
rosemead	7
anselmo	7
bruno	7
clemente	7
dimas	7
fernando	7
gabriel	7
joaquin	7
bautista	7
capistrano	7
leandro	7
334	6
255	6
us47	6
11	6
236	6
29	6
99	6
us26	6
28	6
9	6
us34	6
254	5
47	5
97	5
us29	5
49	5
127	5
20	5
211	5
134	5
61	5
41	5
163	5
01	5
503	5
26	5
85	5
314	5
642	5
8	5
345	5
528	5
93	5
974	5
portola	4
valley	4
748	4
04	4
194	4
21	4
33	4
167	4
168	4
307	4
281	4
37	4
060	4
319	4
us40	4
42	4
221	4
344	4
76	4
6	4
02	4
362	4
105	4
198	4
59	4
256	4
339	4
us46	4
us31	4
109	4
567	4
287	4
566	4
116	4
us12	4
369	4
419	4
197	4
82	4
302	4
us51	4
39’’	4
38	4
19	4
78	4
025	3
143	3
133	3
258	3
293	3
000	3
nek	3
467	3
048	3
308	3
335	3
71	3
86	3
us52	3
43	3
50’’	3
407	3
095	3
441	3
102	3
921	3
us60	3
us45	3
46’’	3
40	3
027	3
us69	3
113	3
us23	3
702	3
73	3
158	3
011	3
27	3
826	3
94	3
121	3
326	3
orange	3
253	3
042	3
74	3
021	3
177	3
159	3
us61	3
007	3
301	3
296	3
261	3
458	3
58’’	3
17	3
324	3
114	3
156	3
353	3
321	3
291	3
us30	3
us25	3
185	3
104	3
005	3
659	3
164	3
174	3
31’’	3
337	3
us44	3
us19	3
231	3
51	3
265	3
87	3
243	3
us28	3
544	3
131	3
119	3
72	3
411	3
012	3
148	3
398	3
330	3
10	3
7	3
273	3
913	3
14’’	3
106	3
56	3
922	3
112	3
us62	3
107	3
700	2
268	2
399	2
096	2
199	2
48	2
968	2
217	2
us100	2
585	2
12’’	2
03	2
044	2
746	2
688	2
126	2
939	2
us71	2
708	2
us53	2
322	2
788	2
sacramento	2
591	2
08	2
55	2
944	2
572	2
654	2
336	2
284	2
us54	2
nonik	2
34°7’	2
003	2
863	2
832	2
317	2
599	2
541	2
931	2
640	2
us32	2
33°46’	2
16’’	2
813	2
089	2
529	2
402	2
323	2
192	2
103	2
us78	2
us50	2
118°21’	2
354	2
145	2
709	2
444	2
68	2
266	2
187	2
901	2
us80	2
665	2
29’’	2
016	2
214	2
175	2
449	2
415	2
216	2
799	2
122°14’	2
147	2
577	2
165	2
247	2
286	2
us27	2
807	2
us14	2
37’’	2
218	2
543	2
047	2
91	2
035	2
437	2
466	2
204	2
305	2
62	2
mateo	2
10’’	2
895	2
505	2
902	2
262	2
232	2
35	2
39	2
fresno	2
55’’	2
761	2
972	2
043	2
615	2
129	2
122	2
152	2
us37	2
316	2
34°6’	2
576	2
401	2
956	2
138	2
13’’	2
625	2
405	2
201	2
212	2
118	2
20’’	2
388	2
481	2
132	2
136	2
311	2
881	2
2615	2
385	2
264	2
292	2
us43	2
us24	2
627	2
66	2
53’’	2
81	2
251	2
821	2
153	2
472	2
182	2
123	2
58	2
141	2
936	2
920	2
882	2
189	2
48’’	2
009	2
019	2
426	2
623	2
245	2
315	2
926	2
us72	2
078	2
525	2
368	2
46	2
25’’	2
806	2
79	2
309	2
53	2
068	2
338	2
932	2
