ды	216
а	137
ансяк	74
марто	70
микол	66
аволь	64
те	62
кода	60
сон	45
истя	45
весе	44
пек	38
седе	37
уш	36
прок	35
эзь	35
кармась	35
мейле	34
лангс	33
апак	33
ней	32
вана	31
эрьва	30
палько	29
яла	27
бандитэсь	26
эли	24
кавто	23
паро	23
жо	23
федоров	23
маря	23
ястребов	22
мезе	22
мерсь	22
вейке	22
сынь	22
ёнов	22
ве	22
мон	21
тензэ	21
од	21
минь	21
эщо	20
тон	20
курок	20
зярдо	20
арась	20
сонзэ	20
покш	18
истямо	18
тень	18
секс	18
теке	18
бути	17
ков	17
минек	16
любань	16
лиссь	16
конань	16
сонсь	16
кона	16
седеяк	15
ёндо	15
тев	15
мельга	15
кармасть	15
авазо	15
прянзо	15
зярс	15
ули	15
но	14
таго	14
лангсо	14
парсте	14
якстере	14
кодамо	14
течи	14
кирё	14
бандитнэ	14
кедензэ	13
мольсь	13
ульнесь	13
стяко	13
эряви	13
кечай	13
эсь	13
неть	13
иля	13
бандитнэнь	13
каськас	13
мазый	12
се	12
совась	12
ашти	12
кадык	12
нать	12
неяви	12
улить	12
кис	11
эйстэ	11
ламо	11
васоло	11
ютась	11
секе	11
мекев	11
кенкшенть	11
тол	11
омбоце	11
тесэ	11
сынст	11
сэрей	11
ланга	11
тов	11
сёвонь	11
ваны	11
велень	11
веленть	11
ломань	11
ланкс	11
миколонь	11
партизантнэ	10
лия	10
тейсь	10
ведь	10
перька	10
пелев	10
кие	10
шкане	10
кавонест	10
веле	10
кармить	10
маряви	10
монь	10
лапшов	10
чийсь	10
берянь	9
виде	9
куватьс	9
саизе	9
икеле	9
путызе	9
эсть	9
колмо	9
ки	9
ломанесь	9
вейкесь	9
кудос	9
алкукскак	9
эзть	9
эйсэнзэ	9
пельде	9
умок	9
икелев	9
кудов	9
кедровой	9
монень	8
моданть	8
конат	8
эно	8
ушов	8
ялатеке	8
пачк	8
савсь	8
кудосо	8
тусь	8
дуняшин	8
дуняшинэнь	8
бандит	8
револьвер	8
ласте	8
сельмензэ	7
эйсэ	7
валскень	7
гудок	7
шкась	7
ялгай	7
кодаяк	7
козонь	7
башка	7
пиже	7
чись	7
пешть	7
кудостонть	7
ваксс	7
кудонть	7
кияк	7
перть	7
нама	7
паряк	7
зяро	7
сельме	7
юткс	7
тона	7
лиясто	7
кодат	7
ульнесть	7
весть	7
косо	7
карми	7
келя	7
ломантне	7
мартонзо	7
мельс	7
и	7
алов	7
мейсь	7
ломать	7
понксь	7
пальконень	7
волчок	7
тусто	6
роштятнень	6
нусманясто	6
месть	6
люба	6
шкасто	6
оймсеме	6
шкань	6
тестэ	6
таргизе	6
кудонь	6
мезень	6
совасть	6
потсо	6
вирень	6
идем	6
ракшань	6
тей	6
теемс	6
лей	6
цярданев	6
сыргась	6
лангозонзо	6
кисэ	6
эйстэст	6
овтонь	6
лембе	6
сайсь	6
мик	6
косто	6
сестэ	6
валтнэнь	6
арасть	6
бу	6
тенст	6
свал	6
велесэнть	6
варштась	6
пазось	6
таркас	6
столь	6
сась	6
колияк	6
мазы	6
не	6
якстереармеецнэ	6
рижой	6
бертяз	6
каська	6
сергець	6
рыжой	6
рябов	5
каршо	5
таркась	5
ох	5
вайгельсэ	5
кевкстизе	5
кедьсэнзэ	5
лишменть	5
вадря	5
эсензэ	5
тевензэ	5
лишметнень	5
пандянть	5
вакссо	5
цёра	5
тевтне	5
шканть	5
моли	5
эзинь	5
лангсто	5
ёртызе	5
васень	5
тарка	5
молемс	5
мерить	5
кодамояк	5
цёрат	5
лоткась	5
сёвоненть	5
сы	5
начко	5
велесь	5
окойники	5
лиякс	5
вант	5
аламодо	5
сёвонень	5
валтнэ	5
пешксе	5
тонеть	5
васняяк	5
мельганзо	5
содави	5
стака	5
нал	5
эйсэст	5
