je	402
in	275
v	258
se	198
da	188
na	151
ki	125
so	122
za	98
pa	88
z	85
ne	65
tudi	63
bi	61
kot	58
ali	55
ni	53
s	51
to	49
lahko	48
bo	44
po	44
še	40
pri	37
ko	37
do	37
jih	37
iz	36
tako	34
vse	33
več	29
že	29
od	29
ga	28
če	27
smo	27
tem	26
o	26
si	26
mu	25
pred	24
ta	23
sem	23
med	23
bil	22
bilo	21
le	21
jo	21
mi	20
sta	19
nekaj	19
ob	18
tega	18
kako	17
kar	17
ter	16
svoje	16
bila	15
bodo	14
zato	14
treba	13
nas	13
samo	13
ker	13
saj	12
kaj	12
ljudi	12
prav	12
k	11
vedno	11
vendar	11
potem	11
naj	11
zelo	11
bolj	11
niso	11
proti	11
brez	10
vam	10
oziroma	10
ima	10
čeprav	10
bili	10
ji	10
te	10
kjer	9
a	9
strani	9
svojo	9
najbolj	9
zdaj	9
sicer	9
čas	9
njegovo	9
nam	9
pomeni	8
način	8
seveda	8
vseh	8
vsaj	8
malo	8
boste	8
niti	8
svojega	8
del	8
dela	8
dejavnosti	8
jim	8
celo	8
zaradi	8
leto	8
pot	8
svoj	7
pod	7
sam	7
imajo	7
veliko	7
popolnoma	7
imel	7
tri	7
toda	7
svojih	7
druge	7
časa	7
namreč	7
pomembno	7
sebe	7
ljubezen	7
bomo	7
poleg	7
stvari	7
res	7
leta	7
skoraj	7
človek	7
času	6
skupaj	6
mora	6
obstaja	6
različnih	6
mogoče	6
predvsem	6
nato	6
otrok	6
zdi	6
sploh	6
poti	6
pogosto	6
ampak	6
življenje	6
povsem	6
sebi	6
primer	6
hitro	6
kateri	6
zakaj	6
ste	6
izobraževanja	6
njim	5
lepo	5
sredi	5
nad	5
čez	5
prek	5
slika	5
podatkov	5
prišel	5
drugi	5
ti	5
nove	5
teh	5
jasno	5
prvi	5
pomoč	5
povedal	5
letu	5
življenja	5
njegovi	5
svetu	5
razvoj	5
kdaj	5
mogel	5
praviloma	5
precej	5
dobro	5
strah	5
njeno	5
vsem	5
letos	5
katerih	5
pomaga	4
strahu	4
takoj	4
šel	4
težave	4
začeli	4
noge	4
želel	4
program	4
drugo	4
uporaba	4
podatki	4
trgu	4
2	4
3	4
novih	4
dovolj	4
toliko	4
kakovosti	4
novo	4
katerem	4
ponovno	4
najbolje	4
organizacije	4
vsi	4
področju	4
dejal	4
zdelo	4
ljubezni	4
kdo	4
možnosti	4
postali	4
50	4
zavesti	4
dokazal	4
njegov	4
jeziku	4
štirih	4
nekdo	4
področje	4
vsak	4
določene	4
procesa	4
moramo	4
daje	4
kadar	4
stranke	4
vas	4
vode	4
človeka	4
nisem	4
ime	4
listi	4
potrebuje	4
procesu	4
krvi	4
ljudje	4
znotraj	4
mnenje	4
omogoča	4
tisoč	4
kakor	4
stvar	4
pomagala	4
močno	4
nekatere	4
moral	4
zahteva	4
naprej	4
20	4
njo	4
kmalu	4
