तो	66
आहे	65
ती	44
म्हणाला	38
नाही	37
एक	26
आणि	24
मी	24
राजपुत्र	23
आला	20
होती	19
का	19
होता	18
त्याला	18
गेला	18
त्या	18
होते	18
आली	15
बहीण	14
भाऊ	14
राजा	13
काय	13
मला	13
दादा	13
म्हणून	12
म्हणाली	12
असे	12
त्याने	12
जमीन	12
घरी	11
लाडू	11
ते	11
येत	11
भीमा	11
तुला	10
तिला	10
घेऊन	10
बसला	10
राजपुत्राने	10
माझी	10
ही	10
या	10
दे	10
व	10
जेम्स	10
परंतु	9
राजाने	9
आता	9
हे	9
काही	9
विचारले	9
दोन	9
राजाला	9
निघाला	8
लागली	8
तर	8
कोण	8
तुम्ही	8
कुठे	8
तू	8
राजपुत्राला	8
पण	8
आज	7
निरोप	7
करून	7
तेथे	7
आई	7
तुझी	7
जा	7
झाले	7
त्याच्या	7
देव	7
की	6
आपण	6
येऊन	6
त्याचे	6
आले	6
परत	6
बेडूक	6
बाहेर	6
निघून	6
मेला	6
प्राण	5
विचार	5
नका	5
तरी	5
गेली	5
चालत	5
झाली	5
आईला	5
हरिणी	5
होऊ	5
दोघे	5
एका	5
पुन्हा	5
साप	5
कोणी	5
रुपये	5
सारी	5
राजाच्या	5
खुशमस्कऱ्या	5
जाऊन	5
लागला	5
फुले	5
आपल्या	5
राख	5
आहेत	5
कुत्रा	5
मेरी	5
माहित	5
तिच्या	5
शेत	5
शेतकरी	5
न्याय	5
मुलगा	4
मनात	4
येईल	4
राणी	4
हो	4
भूक	4
दिसत	4
काठी	4
बसली	4
त्यांना	4
तुमचा	4
निघाली	4
तयार	4
गेले	4
त्यांनी	4
नाहीत	4
कानावर	4
थोड्या	4
बसून	4
बनला	4
माझा	4
द्या	4
सारे	4
उपकार	4
बघते	4
हात	4
उत्तर	4
हजार	4
सावकार	4
राजाराणी	3
होऊन	3
हा	3
सांगितला	3
ना	3
उद्या	3
रडत	3
वाटले	3
रात्रभर	3
सकाळी	3
पाया	3
पडला	3
धरले	3
पायी	3
जात	3
दिवस	3
आठवण	3
चिंता	3
भरून	3
पुढे	3
बाण	3
जवळ	3
अर्धा	3
इतक्यात	3
तोंडात	3
कापून	3
तुकडा	3
पाहून	3
तिने	3
जाऊ	3
रे	3
चौघे	3
सर्वांना	3
रत्ने	3
राजवाडा	3
करा	3
घ्या	3
घोडेस्वार	3
लोक	3
बघत	3
राजवाड्यात	3
करमणूक	3
राजपुत्राची	3
पाठवा	3
त्याची	3
सांग	3
शकत	3
सांगितले	3
नाहीतर	3
कळविण्यात	3
नको	3
शहराबाहेर	3
धरून	3
देऊन	3
गोष्ट	3
मोती	3
स्वर्गात	3
माझ्या	3
लावून	3
सर्प	3
बाबा	3
दिसतो	3
येथे	3
झालो	3
आम्ही	3
सुखी	3
अंतरावर	3
करीत	3
तुझे	3
मग	3
करत	3
खूप	3
मांजर	3
घरात	3
मेरीला	3
आवाज	3
सांगतो	3
विकणार	3
राहणार	3
विहिरीच्या	3
असतो	3
मालक	3
मजूर	3
केशवचंद्राने	3
घंटा	3
मेले	3
होत	3
जीव	2
खाऊन	2
शहाणा	2
राणीला	2
दूर	2
कळत	2
झोप	2
मुलाला	2
ये	2
तुमची	2
पित्याच्या	2
आईचा	2
घ्यायला	2
आईच्या	2
आईने	2
चार	2
आशीर्वाद	2
खळखळ	2
फोडला	2
रत्न	2
निघाले	2
झाला	2
किती	2
डोळे	2
तिची	2
पाडसे	2
गेल्यावर	2
मागून	2
स्त्री	2
म्हणू	2
नकोस	2
खाल्ला	2
शब्द	2
बेडकाला	2
कशी	2
तिकडे	2
टुणटुण	2
उड्या	2
पटकन	2
पाला	2
आपला	2
तरुण	2
ठीक	2
चालू	2
आणखी	2
सर्वांनी	2
विकून	2
खरेदी	2
नोकरचाकर	2
ठेवा	2
हत्ती	2
विकत	2
केली	2
ठेवले	2
मंडळी	2
वनात	2
तेथील	2
काढून	2
राजपुत्राकडे	2
पहारेकऱ्यांनी	2
तुमच्या	2
करू	2
ऐकून	2
येऊ	2
दिले	2
राजाकडे	2
फार	2
सुंदर	2
दिवशी	2
झाल्यावर	2
सांगितली	2
त्याप्रमाणे	2
उपाय	2
म्हणावे	2
रात्री	2
अंधाऱ्या	2
दरीतील	2
पांढरी	2
डोके	2
रडतोस	2
वृत्तान्त	2
गावाबाहेर	2
राहा	2
करूस	2
वाऱ्याप्रमाणे	2
पळत	2
बनून	2
नेऊन	2
दिली	2
खुशमस्कऱ्याला	2
सांगा	2
कि	2
किंवा	2
समुद्रात	2
नथ	2
रडू	2
भाऊही	2
डराव	2
ढीग	2
साऱ्या	2
केले	2
सांगून	2
कसा	2
वडिलांना	2
पाठविले	2
त्याच	2
दुसरा	2
रस	2
अंगाला	2
चितेवर	2
पाहत	2
जणू	2
महाराज	2
राखेवर	2
उभा	2
राहिला	2
येते	2
बोलावले	2
अरे	2
माझे	2
मार्गाने	2
तूही	2
म्हणाले	2
होतो	2
मांडीचा	2
तुमचे	2
येतो	2
फण्	2
मलाही	2
मधून	2
मागे	2
चांगले	2
असा	2
देवाला	2
बाळ	2
लहान	2
मुलगी	2
छोटा	2
बागेत	2
कुत्र्याला	2
मेरीकडे	2
मोठ्या	2
जुन्या	2
जेम्सला	2
मिळत	2
म्हणते	2
देते	2
सगळीकडे	2
ऐकू	2
असेल	2
किंमत	2
देत	2
केशवचंद्र	2
वाडवडिलांपासून	2
सत्तेची	2
द्यायला	2
खरेच	2
भीमाच्या	2
त्याचा	2
सांगतात	2
म्हातारे	2
साक्षीदार	2
वकील	2
भीमाची	2
तुझ्या	2
दुःखाने	2
बायकोने	2
चोर	2
गावातील	2
केशवचंद्रांच्या	2
सभामंडप	2
आजूबाजूच्या	2
पाचपन्नास	2
कोसांतील	2
येणार	2
जुने	2
मंदिरात	2
जो	2
सापडले	2
न्यायालयात	2
आपली	2
पैशाने	2
बाजू	2
एकुलता	1
करित	1
लाडामुळे	1
बिघडला	1
याला	1
घालवून	1
द्यावे	1
टक्केटोणपे	1
सुधारेल	1
घालवू	1
तुम्हा	1
बायकांना	1
हाकलून	1
देणे	1
कठोरपणाचे	1
तेच	1
हिताचे	1
करणार	1
बोलणार	1
राज्यातून	1
चालता	1
शहाणे	1
झालोत	1
वाटेल	1
तेव्हा	1
आज्ञा	1
प्रमाण	1
पडून	1
पोटाशी	1
घे	1
भूकतहानेचे	1
धनुष्यबाण	1
तलवार	1
रात्र	1
थकल्यावर	1
दगडाची	1
उशी	1
वडाखाली	1
झोपे	1
लाडूंची	1
झरा	1
वाहत	1
हातपाय	1
धुऊन	1
आतून	1
आनंद	1
पाणी	1
पिऊन	1
दिसली	1
तिच्याभोवती	1
खेळत	1
धनुष्याला	1
लावला	1
हरिणीला	1
मारणार	1
स्वतःची	1
आठवली	1
तशी	1
पाडसांना	1
हृदय	1
द्रवले	1
भात्यात	1
ठेवला	1
अंतर	1
चालून	1
कोणीतरी	1
माणूस	1
साधीभोळी	1
निष्पाप	1
थांबला	1
कुठल्या	1
रानावनातून	1
एकट्या	1
जाता	1
इच्छिते	1
माझ्याबरोबर	1
भावाला	1
दोघांना	1
वाहणाऱ्या	1
झऱ्याच्या	1
दोघं	1
त्यातून	1
दोघांनी	1
केविलवाणा	1
कानी	1
सापाने	1
वाचवावा	1
सापाची	1
शमवायची	1
जवळच्या	1
तलवारीने	1
मांडीचे	1
मांस	1
सापाकडे	1
फेकले	1
लाल	1
सोडून	1
धावला	1
मारत	1
भावाची	1
रक्तबंबाळ	1
झालेली	1
मांडी	1
बहिणीचे	1
कुठेतरी	1
पाल्याचा	1
चोळामोळा	1
पदर	1
फाडून	1
जखमेवर	1
बांधला	1
पाठीमागून	1
थांबली	1
कुठला	1
रानावनात	1
एकटा	1
हरकत	1
तिघे	1
धावत	1
तोही	1
त्यालाही	1
आपल्याबरोबर	1
घेतले	1
भुका	1
लागल्या	1
शिल्लक	1
सरोवराच्या	1
दोन्ही	1
फोडले	1
त्यांतूनही	1
ढेकर	1
हातचा	1
तृप्ती	1
व्हावयाची	1
कशाने	1
जवळच	1
शहर	1
प्रासादांचे	1
मंदिरांचे	1
कळस	1
भावांना	1
राजधानीत	1
घोडे	1
सन्मानाने	1
मिरवत	1
नेण्यासाठी	1
नगरीत	1
विकली	1
त्यांचे	1
दहा	1
लाख	1
मिळाले	1
दुसरी	1
विकावी	1
शृंगारला	1
चांदीसोन्याची	1
भांडी	1
दोघा	1
भावांनी	1
तैनातीस	1
सजविला	1
त्याच्यावर	1
अंबारी	1
ठेवण्यात	1
अंबारीत	1
पालखीत	1
उमद्या	1
घोड्यांवर	1
बसले	1
मिरवणूक	1
शहरात	1
दुतर्फा	1
घरांतून	1
गच्चीतून	1
उतरला	1
जीवन	1
सुरू	1
वार्ता	1
राजाचा	1
बातमी	1
आणतो	1
हटकले	1
येथल्या	1
राजाची	1
करणारा	1
करायला	1
आलो	1
नोकराने	1
खुषमस्कऱ्या	1
हास्यविनोद	1
बहीणही	1
वेळाने	1
जायला	1
तुम्हालाच	1
शोभेल	1
तिच्यासाठी	1
मागणी	1
दुसऱ्या	1
बोलावणे	1
धाडले	1
आसनावर	1
कुशल	1
प्रश्न	1
पत्नी	1
लावण्यवती	1
ऐकतो	1
विचारीन	1
कळवा	1
माघारी	1
बहिणीला	1
हकीगत	1
व्रती	1
कोणाची	1
चाळीस	1
कोस	1
उजाडत	1
हजर	1
उडवण्यात	1
कोसांवर	1
घरातून	1
पडली	1
पडल्यावरती	1
बनली	1
सुटली	1
तोडली	1
दातात	1
सूर्योदयाच्या	1
आत	1
राजपुत्राजवळ	1
ताऱ्याप्रमाणे	1
चमकणारी	1
कोणता	1
मागील	1
राणीची	1
पडलेली	1
आणून	1
उडवीन	1
खुशमस्कऱ्याने	1
सुचविले	1
बस	1
बेडकांना	1
हाका	1
मारल्या	1
लाखो	1
जमा	1
वाचविला	1
त्याच्यासाठी	1
करूया	1
बुड्या	1
मारू	1
मिळतील	1
आणू	1
अंगणात	1
घालू	1
बेडकांनी	1
ऐकले	1
दारात	1
झळाळणाऱ्या	1
मोत्यांचे	1
पडले	1
अंगणातील	1
मोत्यांपैकी	1
राणीच्या	1
नथीचे	1
निवडून	1
लाटांनी	1
मोडली	1
अलग	1
ओळखून	1
तसे	1
जाणार	1
मेल्यावर	1
सरणावर	1
घालून	1
रस्त्याने	1
पाठवू	1
सचिंत	1
दुखी	1
कथा	1
देतो	1
लावा	1
निजा	1
तुम्हांला	1
वेदना	1
होणार	1
जळून	1
जाल	1
मात्र	1
हजारो	1
प्रकार	1
निजला	1
अग्नी	1
देण्यात	1
गहरी	1
पेटली	1
चिता	1
शांत	1
झोपला	1
देहाची	1
पाठविण्यात	1
रात्रीच्या	1
वेळेस	1
राखेचे	1
भांडे	1
पाताळात	1
शेषाला	1
सारा	1
निवेदला	1
शिंपायला	1
अमृताचे	1
बिंदू	1
तुझ्याबरोबर	1
अमृतबिंदू	1
पृथ्वीपर्यंत	1
शेष	1
सर्पाबरोबर	1
पृथ्वीवर	1
पाताळातील	1
सर्पाने	1
अमृत	1
शिंपले	1
राखेतून	1
करमत	1
खुशमस्कऱ्याची	1
लवकर	1
पाठवून	1
आलेला	1
आश्चर्यचकित	1
राजवाड्यासमोर	1
गर्दी	1
वडिलांचा	1
खुशमस्कऱ्यास	1
काढीत	1
त्यांच्याकडे	1
राजपुत्रास	1
लोकांनी	1
टाळ्या	1
पिटल्या	1
दुष्टाची	1
बरी	1
जिरली	1
लगबगीने	1
भावंडांना	1
लहरी	1
वेडपट	1
राहण्यात	1
अर्थ	1
चला	1
भावंडे	1
बरोबर	1
फराळाचे	1
प्रातर्विधी	1
फराळ	1
केला	1
जातो	1
कंटाळलास	1
शमविण्यासाठी	1
फेकलात	1
फेडावे	1
सापही	1
केलेले	1
स्मरतो	1
व्हा	1
जातोस	1
सापाला	1
वाचविले	1
फेडण्यासाठी	1
बनलो	1
मारीत	1
चाललीस	1
वाट	1
असतील	1
माझ्यावर	1
सोडणार	1
होतास	1
मातृप्रेम	1
जागे	1
मारले	1
नाहीस	1
फेडायला	1
जाते	1
असाच	1
दयाळूमायाळू	1
कृतज्ञतेने	1
पाडसांकडे	1
एकटाच	1
