ya	646
na	430
wa	323
kwa	188
la	109
katika	108
za	105
nyangumi	88
ni	77
peters	65
kama	62
whale	54
kuwa	49
yake	49
pia	47
miji	41
orodha	41
cha	40
mwaka	39
dolphin	37
kwenye	36
kutoka	35
au	34
lakini	33
habari	33
pamoja	32
serikali	32
ujerumani	30
the	29
afrika	29
shirika	29
gazeti	29
wake	28
tanzania	28
kati	26
sana	25
watu	24
wakati	24
sababu	24
juu	23
eneo	23
morogoro	23
mara	22
era	22
maigizo	22
pomboo	22
mashariki	21
kijerumani	21
utawala	21
wajerumani	21
dodoma	21
moja	20
kwamba	20
maji	20
jeshi	20
kila	20
tu	19
zanzibar	19
kampuni	19
yao	19
dhidi	19
nchi	18
jina	18
zake	18
chini	18
sehemu	18
kubwa	18
zaidi	18
baada	17
hadi	17
pwani	17
tarehe	17
hili	17
beaked	17
nyingi	16
wenye	16
nafasi	16
hivyo	16
sultani	16
vita	16
zelewski	16
mkoa	16
vya	15
maeneo	15
google	15
mji	14
berlin	14
uingereza	14
siasa	14
kadhaa	14
wengine	14
mengine	14
dunia	14
mesoplodon	14
kutumia	13
njia	13
koloni	13
ndani	13
kazi	13
mbalimbali	13
khomeini	13
uajemi	13
miaka	13
spishi	13
earth	13
wengi	12
alikuwa	12
kuhusu	12
lake	12
hilo	12
bila	12
wanyama	12
picha	12
meno	12
vile	11
kuna	11
kuliko	11
wote	11
shule	11
huko	11
wiki	11
tofauti	11
von	11
3	11
hii	11
mbunge	11
wanaitwa	11
mamalia	11
wana	11
mnamo	10
ilikuwa	10
mjini	10
waingereza	10
kwenda	10
ulinzi	10
kabisa	10
wenyeji	10
hata	10
pangani	10
mpaka	10
kwanza	10
nchini	10
ambayo	10
domorefu	10
whales	10
siku	9
tena	9
pekee	9
kuu	9
tayari	9
jumla	9
uwezo	9
ambapo	9
hapo	9
baadaye	9
mkubwa	9
makabila	9
pande	9
mwamvita	9
programu	9
mbuzi	8
huku	8
mwanzo	8
haki	8
yenye	8
huo	8
nje	8
emin	8
wao	8
agosti	8
mkuu	8
kusini	8
karibu	8
wahehe	8
ulikuwa	8
dar	8
es	8
salaam	8
michezo	8
baadhi	8
biashara	8
jarida	8
ccm	8
oda	8
balaenoptera	8
zao	7
sasa	7
1	7
chake	7
kiatu	7
mengi	7
himaya	7
ulaya	7
mkutano	7
of	7
machifu	7
aina	7
lugha	7
mbali	7
mwenyewe	7
hiyo	7
muda	7
pasha	7
mapinduzi	7
juni	7
1890	7
uasi	7
bendera	7
bahari	7
1891	7
cheo	7
familia	7
elimu	7
hasa	7
2	7
wakazi	7
viungo	7
lilikuwa	7
vijana	7
wilaya	7
ina	7
cetacea	7
samaki	7
majini	7
nyingine	6
ili	6
ule	6
mwa	6
awali	6
mtu	6
mwisho	6
akawa	6
marejeo	6
historia	6
alifanya	6
ukoloni	6
jinsi	6
wale	6
a	6
africa	6
tanganyika	6
yote	6
faida	6
ajili	6
alirudi	6
hayo	6
rasmi	6
kuongeza	6
mpya	6
msafara	6
mkataba	6
julai	6
upinzani	6
uhusiano	6
magazeti	6
vikundi	6
barabara	6
kiislamu	6
chuo	6
shah	6
makala	6
kawaida	6
kupitia	6
nyumba	6
watoto	6
kuchapishwa	6
1838	6
hivi	6
msimamo	6
ndogo	6
mikoa	6
biblia	6
masoko	6
sauti	6
ambao	6
nusu	6
mwili	6
huwa	6
common	6
right	6
lagenorhynchus	6
abunuwasi	5
majina	5
in	5
pili	5
bora	5
karl	5
septemba	5
1856	5
kaskazini	5
sekondari	5
london	5
uganda	5
kamati	5
kongo	5
karatasi	5
hizo	5
hati	5
thamani	5
kutokana	5
kutoa	5
gavana	5
mawasiliano	5
kote	5
mapatano	5
buganda	5
kwake	5
silaha	5
abushiri	5
muhimu	5
magharibi	5
alijiunga	5
makubwa	5
kaisari	5
mambo	5
tangu	5
jamhuri	5
marekani	5
yaani	5
mdogo	5
kiwango	5
jamii	5
vodacom	5
huu	5
kilombero	5
milima	5
hifadhi	5
reli	5
mita	5
mkia	5
sperm	5
nyangumindita	5
bottlenose	5
phocoena	5
porpoise	5
stenella	5
hekaya	4
tabia	4
waislamu	4
akiwa	4
huyo	4
ndama	4
kimoja	4
kile	4
aliporudi	4
haraka	4
mjerumani	4
alisoma	4
nguvu	4
duniani	4
