تغییرمسیر	1115
و	248
تغییر_مسیر	243
سازمان	142
در	136
فرهنگی	134
میراث	133
صنایع	133
دستی	132
گردشگری	132
فوتبال	109
شهرستان	70
است	64
از	63
ملی	58
آمریکا	54
ایران	52
باشگاه	43
به	41
بخش	41
ایالات	40
متحده	40
این	37
سید	31
آلبوم	30
را	29
بن	29
تیم	27
که	27
او	26
استان	25
دو	24
نقش	22
بازیکن	22
مرکزی	22
انگلستان	21
جاده	20
جام	19
آن	19
شده	17
شمالی	17
نام	16
بود	16
لیگ	16
برای	16
توابع	16
د	16
یک	15
مینه‌سوتا	15
کارل	15
روستایی	15
دهستان	15
جنوبی	15
اروپا	14
مؤسسه	14
خورشیدگرفتگی	14
وی	14
بازی‌های	13
برزیل	13
کارولینای	13
دوم	13
جیمز	13
یکم	13
اسپانیا	12
گرفته	12
بازی	12
فون	12
قرار	11
ناحیه	11
اسلامی	11
علی	11
پارک	11
با	11
شورای	11
آزاد	11
آلمان	11
جی	11
حزب	11
رابرت	11
محمد	11
آمار	10
حاجی‌آباد	10
جمهوری	10
شد	10
آر	10
امنیت	10
دانشگاه	10
آرکانزاس	10
بازیگر	10
ده	10
ترانه	10
همچنین	10
جهانی	10
کرد	10
بریتانیا	10
اسلام‌آباد	10
توسط	9
جمعیت	9
مساحت	9
درگاه	9
فینال	9
جان	9
وان	9
شرقی	9
اول	9
المپیک	8
تابستانی	8
پل	8
فیلم	8
۲۰۱۲	8
دارد	8
کرده	8
ال	8
قطعنامه	8
شرکت	8
حسین‌آباد	8
مجموعه	8
کالیفرنیا	8
فن	8
سفلی	8
سال	8
بین‌المللی	8
آلن	8
نیویورک	8
مرکز	8
ویلیام	8
موسیقی	7
آل	7
ریچارد	7
اشاره	7
دا	7
والیبال	7
زنان	7
علوم	7
the	7
حسین	7
خواننده	7
علی‌آباد	7
برتر	7
اتحادیه	7
جزیره	7
مایکل	7
دی	7
گروه	6
خلیفه	6
ثانی	6
آنتونیو	6
می‌توان	6
خوزه	6
توسعه	6
امیرآباد	6
هنرپیشه	6
فصل	6
سی	6
سن	6
منطقه	6
لا	6
حذفی	6
دسته	6
داشت	6
علیا	6
تهران	6
